0.995988,0.0622493,8.76757,73.3761
-0.586579,-1.33118,8.64546,73.6261
-5.7796,-2.01831,7.82665,73.6886
-1.51553,2.21943,10.5489,72.8761
0.0861913,0.691924,12.5049,72.7511
0.596156,0.414197,9.14825,72.8761
0.287304,0.19393,8.86094,73.1261
0.289698,0.225055,8.88009,73.1261
0.275333,0.217872,8.88488,72.9386
0.23942,0.181959,8.84897,73.3761
0.191536,0.246603,8.53772,73.2511
0.280122,0.184354,8.64786,73.3761
0.399832,0.205901,8.61913,73.3136
-5.11162,0.380678,11.813,74.0011
-2.85389,-0.720655,7.70933,73.5636
-0.550666,0.306458,19.6127,73.5011
-2.38941,1.40061,7.81707,73.8761
3.7565,3.32315,7.18021,73.5011
1.68552,8.79869,0.344765,73.3761
1.57299,9.83299,0.0622493,73.4386
1.7765,9.48822,-0.488417,73.1886
2.20027,9.59835,-0.110133,73.2511
2.71502,9.29429,0.605733,73.3136
3.72777,8.49702,0.818817,73.6261
9.23444,-1.58496,-7.21134,73.3136
2.01352,8.53294,-1.06303,73.2511
0.481235,9.89524,-2.36787,73.3136
0.248997,9.54329,1.97522,73.6261
0.466869,9.61512,-0.342371,73.4386
0.577003,9.72764,-1.21865,73.5011
0.967257,9.83778,-1.05345,73.5011
0.52433,9.96706,-0.737414,73.6886
0.40462,9.43316,-0.888249,73.3761
1.11809,10.2568,-1.33836,73.5011
0.749385,9.77074,-0.356736,73.5636
0.198719,9.59596,-1.76692,73.4386
0.423774,9.6199,-1.44849,73.4386
0.488417,13.4961,0.713472,73.6886
1.07978,9.74201,-0.0526724,73.5011
0.229843,9.82581,-1.64721,73.6261
0.823606,9.82341,-1.68552,74.1261
0.395043,10.7045,-2.00155,74.6261
-0.586579,9.50737,-1.14443,74.7511
-0.641646,9.39006,-1.33118,75.1886
-0.0023942,9.68694,-1.22823,75.2511
0.0,9.70131,-1.23062,75.1261
0.258574,9.89763,-1.51314,75.0011
-0.260968,9.43076,-1.6927,74.8136
0.40462,9.79468,-1.00556,74.8761
-0.0909797,9.82101,-0.318429,74.7511
-0.837971,10.1682,-1.00078,74.6886
-0.548272,9.73961,0.222661,74.5636
0.52433,9.76595,-1.53468,74.6886
-0.0814029,9.47865,-1.63524,74.4386
-0.466869,9.57202,-0.385466,74.5636
0.766145,9.77074,-2.17633,74.5636
0.701501,9.73004,-1.57299,74.5636
-0.385466,9.63666,-0.78051,74.3136
0.598551,9.73483,-1.4437,74.6261
0.0143652,9.34457,-2.65517,74.8136
0.0502782,9.7468,-1.15401,75.0011
-0.31364,10.0485,-2.09493,74.5636
-0.0287304,9.66539,0.770933,74.5636
1.09176,9.0022,-1.75016,74.5636
0.438139,10.0461,-1.2785,74.4386
0.87149,9.22247,-1.6927,74.9386
-0.572214,11.2504,-1.0319,74.6886
-0.023942,9.60554,-2.22661,74.6886
0.378284,9.82581,-0.768539,74.6886
0.864307,9.77313,-1.83635,74.5636
0.162806,9.54329,-1.90818,74.5636
-0.0167594,9.73004,-0.0694318,74.5011
-0.134075,10.5848,0.756568,74.4386
0.105345,9.4978,-1.09894,74.5011
-0.160412,9.98861,0.225055,74.4386
-0.241814,9.97903,-0.849942,74.8136
0.438139,9.45949,2.81079,74.4386
0.296881,8.83221,3.00951,74.3761
0.70629,9.19613,1.69031,74.4386
0.543484,9.18416,2.33435,74.0636
-0.476446,8.63349,3.43329,74.5011
-2.9712,5.54018,7.40048,73.8761
0.0814029,0.40462,8.71489,73.5011
-1.38145,-0.301669,6.80672,73.8136
-0.0502782,0.0670376,8.55688,73.9386
-0.292093,0.0622493,8.7556,74.1261
-0.0622493,-0.00718261,8.71011,73.9386
-0.0837971,0.143652,9.90242,73.6886
1.55863,1.35751,8.44435,73.5011
0.25618,0.208296,8.97347,73.2511
0.277727,-0.126893,8.837,73.5011
-0.023942,-0.00718261,8.10437,73.5011
0.201113,0.205901,8.83221,73.3761
-0.148441,0.258574,9.00459,73.3761
-3.72777,0.208296,7.91523,73.3136
0.272939,0.251391,8.81545,73.2511
0.23942,0.196325,8.55448,73.1261
0.244209,0.244209,8.77715,73.1886
0.984017,-0.474052,8.99741,72.9386
0.225055,0.25618,8.86812,73.1261
-0.107739,0.234632,8.9208,72.9386
-3.1388,0.205901,8.27676,73.2511
-3.62961,0.0502782,8.19535,72.8761
-3.65834,0.19393,8.03255,72.8136
-3.68468,0.229843,7.93917,72.8136
-3.70144,0.25618,8.00381,72.8761
-3.65834,0.208296,7.94875,72.7511
-3.70144,0.253785,7.99903,72.6261
-3.98156,1.47243,7.66863,72.7511
0.167594,0.150835,8.93277,72.6261
2.85389,0.129287,9.12909,72.6886
3.7158,0.0861913,8.0948,72.6261
3.20823,0.184354,8.61913,72.6261
3.52666,0.189142,8.47068,72.6261
3.70383,0.117316,8.34379,72.5636
3.96001,0.122104,8.0948,72.6261
3.76608,0.105345,8.22408,72.5011
3.86903,0.141258,8.17141,72.5011
3.77087,0.124499,8.25282,72.3761
3.81636,0.0670376,8.14747,72.6261
3.86664,0.177171,8.25282,72.1886
3.85466,0.124499,8.26718,72.3761
3.84269,0.134075,8.17141,72.4386
3.83791,0.134075,8.26479,72.5011
3.83791,0.160412,8.22169,72.5011
3.83312,0.148441,8.2193,72.2511
3.84988,0.134075,8.26957,72.1261
3.82354,0.11971,8.19535,72.3761
3.84269,0.122104,8.20014,72.2511
3.81157,0.181959,8.18578,72.2511
3.81396,0.150835,8.19296,72.0636
3.7996,0.146046,8.20253,72.1886
3.85466,0.11971,8.20253,72.1886
3.87382,0.138864,8.17859,72.2511
3.8834,0.134075,8.23366,72.1261
3.80918,0.0790087,8.16183,72.2511
3.79242,0.177171,8.15465,72.0011
3.83312,0.122104,8.24084,72.1261
3.86185,0.186748,8.20732,72.0011
3.77805,0.105345,8.15465,72.1261
3.79002,0.114922,8.20014,72.0011
3.84988,0.0981623,8.25999,72.1261
3.78284,0.141258,8.15944,71.7511
3.76608,0.158017,8.25999,72.1886
3.81875,0.143652,8.19296,72.1886
3.80199,0.122104,8.21211,72.0011
3.82833,0.129287,8.28154,72.1886
3.7972,0.158017,8.20253,72.1886
3.78284,0.0981623,8.22408,72.1261
3.82115,0.186748,8.16423,72.5011
3.80199,0.179565,8.17141,72.3136
3.79481,0.158017,8.22648,72.3136
3.83312,0.153229,8.19056,72.1261
3.81636,0.126893,8.2169,72.5636
3.84988,0.136469,8.18338,72.1261
3.86185,0.196325,8.20493,72.0636
3.80199,0.181959,8.23366,72.2511
3.79002,0.141258,8.15704,72.1886
3.83791,0.107739,8.2576,72.1261
3.81636,0.141258,8.19535,72.6886
3.7972,0.184354,8.20014,72.3761
3.85706,0.129287,8.1355,72.1261
3.83312,0.177171,8.17859,72.5636
3.7996,0.105345,8.15944,72.5636
3.78045,0.0933739,8.28154,72.4386
3.86664,0.0981623,8.25999,72.3761
3.81875,0.124499,8.19296,72.2511
3.83072,0.0766145,8.19296,72.5011
3.85945,0.146046,8.22169,72.5011
3.79481,0.181959,8.26718,72.5011
3.84988,0.126893,8.20972,72.5011
3.81157,0.189142,8.23366,72.3761
3.79002,0.107739,8.24324,72.5011
3.77805,0.117316,8.17141,72.5636
3.98874,0.105345,7.47709,72.6261
2.75812,-0.0837971,7.84101,72.1261
1.88663,0.023942,9.64384,71.8136
3.01191,0.126893,8.91122,72.0011
2.45885,0.237026,8.45632,72.3761
3.91213,0.134075,7.50343,72.2511
3.51948,0.0981623,8.40844,72.5011
3.42131,0.107739,8.35098,72.3761
3.70622,0.138864,8.06846,72.5011
3.56497,0.191536,8.19535,72.4386
3.5937,0.160412,8.29351,72.2511
3.53145,0.117316,8.53294,72.3761
3.43807,0.0814029,8.23845,72.1261
3.84748,0.00718261,7.19218,71.6886
2.07098,0.244209,9.19613,72.1261
3.4261,0.129287,7.93439,71.9386
3.06458,0.150835,8.61673,72.1261
3.28724,0.282516,8.92319,71.8136
2.75812,0.100556,8.57124,71.9386
2.81319,0.102951,8.44674,71.8136
2.71263,0.11971,8.60476,72.1261
2.80361,0.150835,8.54491,72.2511
2.83473,0.0430956,8.59518,72.1261
2.81798,0.153229,8.56645,72.5011
2.8084,0.117316,8.64786,72.3136
2.78206,0.1652,8.55927,72.5011
2.77009,0.134075,8.56406,72.5011
2.83234,0.0694318,8.65265,72.5011
3.17232,0.138864,8.61673,72.0011
3.49314,0.110133,8.31746,72.6261
3.47878,0.0837971,8.31267,72.5011
3.77566,0.158017,8.17859,72.3136
3.24893,0.0933739,8.56645,72.5636
2.64799,-0.0574608,9.34696,72.2511
3.04782,0.0981623,8.40844,72.0011
3.04782,0.0454898,8.50899,72.3136
3.02627,0.0502782,8.49702,72.5011
2.96881,0.138864,9.34936,72.3136
3.32794,0.059855,8.46111,72.1886
3.29442,0.0933739,8.48026,72.3761
3.25372,0.160412,8.42999,72.5011
3.28006,0.0790087,8.50181,72.6261
3.26809,0.071826,8.37971,72.4386
3.30879,0.107739,8.47068,72.5636
3.24654,0.0694318,8.35576,72.2511
3.25611,0.100556,8.45871,72.2511
3.26569,0.0646434,8.42759,72.2511
3.304,0.134075,8.34379,72.2511
3.2609,0.0407014,8.34619,72.6261
3.24175,0.107739,8.38928,72.3761
3.27766,0.0550666,8.41562,72.3761
3.45723,0.035913,8.01818,72.6261
3.0143,0.0646434,9.05727,72.5636
3.24893,-0.0622493,8.49702,72.3136
3.14119,-0.011971,8.40125,72.6261
3.16035,0.0622493,8.43956,72.3761
3.11965,0.023942,8.47787,72.2511
3.18908,0.0790087,8.48984,72.6261
3.14838,0.023942,8.4635,72.1261
3.15316,0.0,8.42999,72.4386
3.17471,0.023942,8.44435,72.6261
3.18189,0.0047884,8.42999,72.4386
3.15316,-0.023942,8.45153,72.6261
3.16274,0.0407014,8.51617,72.5011
3.22499,0.0574608,8.39407,72.5011
